,filename,fractal_dimension,entropy,lacunarity,SRE,LRE,RPC,Minor_Axis_Length,Solidity,Integrated_Density,Label
967,C3_2.jpg,1.5855736177663775,6.859465109276671,0.0303207458308938,2.32,39.371,26.03,2.250473673,0.890347423,43168495,0
968,C3_3.jpg,1.571592315698242,6.941567141040472,0.0332890001891422,2.225,49.322,24.34,2.608849168,0.893920391,40919382,0
969,C3_4.jpg,1.5864222833713768,6.845963275362161,0.0307362807586684,2.33,38.163,26.753,2.134200423,0.89202009,42534116,0
970,A2 (1)_0.jpg,1.440080811633705,6.080128264712044,0.0271869158175659,2.106,333.642,12.084,2.055149024,0.912818267,55285716,0
971,A2 (1)_1.jpg,1.455897208201549,6.157941810690685,0.0274481516747181,2.148,325.749,12.262,2.046609809,0.919110134,59253127,0
972,A2 (1)_2.jpg,1.4250329319204915,6.176440761338517,0.0264521174964445,2.151,239.922,13.961,2.273186364,0.914069693,60577314,0
973,A2 (1)_3.jpg,1.4704005662277695,6.3317981953867255,0.0283782281185664,2.164,302.124,12.727,2.271574335,0.914942884,53689265,0
974,A2 (1)_4.jpg,1.45419668772433,6.032817052576803,0.0270407231532903,2.125,346.512,11.871,2.127680679,0.913964808,61941514,0
975,D4_0.jpg,1.709284359650252,6.490185315692147,0.0224769760446539,2.379,29.452,28.806,1.837777646,0.902842581,60766890,0
976,D4_1.jpg,1.6857279591917798,6.110271362938032,0.0199241736873853,2.422,27.248,29.675,1.741446277,0.910425912,67880446,0
977,D4_2.jpg,1.6624644952046377,5.79960683889097,0.020318709945844,2.578,20.38,33.156,1.673197308,0.912601032,72272154,0
978,D4_3.jpg,1.649692829685786,5.726605995459285,0.017669933256426,2.425,26.414,29.943,1.591779475,0.913347311,78265448,0
979,D4_4.jpg,1.7327225941400668,6.628467890720387,0.0234592468600148,2.382,28.34,29.457,2.08535837,0.897106087,52195688,0
980,B4_0.jpg,1.5889926617239762,6.534176271020427,0.0321797030333028,2.411,76.317,22.263,2.400986483,0.87767489,57602197,0
981,B4_1.jpg,1.5986362133798904,6.504710071112704,0.0318595371047783,2.412,65.312,23.452,2.180681925,0.879141504,57782826,0
982,B4_2.jpg,1.590565621026066,6.732905633390603,0.0341568138117514,2.403,70.356,22.786,2.576492044,0.866524906,49914606,0
983,B4_3.jpg,1.5968433078515043,6.57991024878187,0.032827245473384,2.36,69.709,23.172,2.326298089,0.875916899,54132004,0
984,B4_4.jpg,1.6310472298662635,7.069419022147446,0.0402786858109371,2.304,82.274,21.648,2.773554113,0.865635241,31538715,0
985,D9_0.jpg,1.6163164282481963,5.811785442206696,0.0237388756721215,2.303,29.44,28.581,2.076681297,0.934730538,66347396,0
986,D9_1.jpg,1.6491314717693188,6.473322247318426,0.0271406254666696,2.47,30.141,29.473,2.068142343,0.935687389,58312833,0
987,D9_2.jpg,1.5770002550371085,5.720168303929472,0.0208023124058913,2.469,28.156,29.998,2.004692958,0.939415059,78044507,0
988,D9_3.jpg,1.600479973771228,5.664350975511023,0.0224809273053584,2.387,29.801,29.033,1.851813636,0.936439916,76226507,0
989,D9_4.jpg,1.6408110997197676,6.496573687322216,0.0275539860445706,2.34,35.748,27.476,2.065685147,0.934555973,56597628,0
990,C2 (1)_0.jpg,1.380132215817699,6.08307180763786,0.0187212718349297,2.173,125.454,16.764,2.436709272,0.933563488,57122640,0
991,C2 (1)_1.jpg,1.3300222054785256,6.429980274980491,0.0221373103819398,2.097,165.279,15.4,2.101197946,0.928042285,41766822,0
992,C2 (1)_2.jpg,1.336259680709429,6.436119375410304,0.0224719393426121,2.12,134.496,16.522,2.199295694,0.921670086,40890799,0
993,C2 (1)_3.jpg,1.4128092734305129,6.0407998575300095,0.0183343558742646,2.253,139.238,16.253,2.000716025,0.922023276,58947291,0
994,C2 (1)_4.jpg,1.3806469568228068,6.588664064324485,0.0236865647740941,2.149,123.929,16.706,1.796980542,0.918279176,37529572,0
995,C5_0.jpg,1.5881270425664045,6.5809646529302,0.0485942776769176,2.515,22.729,31.771,2.11479791,0.927879681,59667329,0
996,C5_1.jpg,1.6063313925824785,6.871548337453366,0.0529309986301005,2.506,22.865,31.838,2.343506715,0.928362043,50174048,0
997,C5_2.jpg,1.617031084922428,6.962792533969707,0.0566928172981794,2.489,23.084,31.598,2.541218448,0.926644984,45762722,0
998,C5_3.jpg,1.6025453984155904,6.7880372328679845,0.0520151703845681,2.561,20.649,32.941,2.236883863,0.925824984,52392308,0
999,C5_4.jpg,1.5675788055366164,6.362866620561015,0.0456348267329141,2.413,29.038,29.396,2.324339935,0.925601547,60734962,0
1000,B6_0.jpg,1.5362191418680016,6.464734551300789,0.0337014447579302,2.343,81.943,21.588,2.152977728,0.88667941,47174622,0
1001,B6_1.jpg,1.5318506318438287,6.32821971018426,0.0320092342772273,2.291,92.067,21.093,1.988080645,0.892508758,51710021,0
1002,B6_2.jpg,1.5095343621053472,6.408287869233679,0.0317281921185076,2.275,94.701,20.572,2.125392771,0.886454196,49120695,0
1003,B6_3.jpg,1.527069679284012,6.3237745495087045,0.0312701641728167,2.291,83.944,20.926,1.949356856,0.899080625,51619553,0
1004,B6_4.jpg,1.4923309791786852,6.107070789784494,0.0293559504645766,2.201,136.66,17.206,1.999607497,0.896616814,55937219,0
1005,A8 (1)_0.jpg,1.5370952415117969,5.842926182601944,0.0297757607642831,2.284,65.319,23.171,1.968554893,0.936307189,71955485,0
1006,A8 (1)_1.jpg,1.5856568745547492,6.686414835581102,0.0380489943124767,2.237,83.037,21.566,2.19351397,0.930760841,49515199,0
1007,A8 (1)_2.jpg,1.5310570137367423,6.389934935865944,0.0356342016171629,2.266,76.035,22.92,2.366689968,0.928370758,56324948,0
1008,A8 (1)_3.jpg,1.5624438557840443,6.662969082969121,0.0366671913580618,2.239,81.987,21.257,2.317056437,0.928544274,50280664,0
1009,A8 (1)_4.jpg,1.5496075115287105,6.094783878876648,0.0317089526173753,2.278,69.081,22.588,2.055233345,0.934382535,66950972,0
1010,D6_0.jpg,1.6415718011690508,5.844837236091484,0.0330341857088472,2.531,28.79,27.456,1.539942319,0.932524252,65528832,0
1011,D6_1.jpg,1.6248304027664948,6.5082798303161775,0.040579948280507,2.523,28.569,27.949,1.797962,0.921929916,51900676,0
1012,D6_2.jpg,1.6379216174130486,5.821378367449924,0.0320745481100719,2.624,24.398,29.41,1.506855725,0.931588661,67771496,0
1013,D6_3.jpg,1.6602447335748356,7.176410290032052,0.0506072522289367,2.412,38.404,25.252,2.187751566,0.916169329,33549486,0
1014,D6_4.jpg,1.6155363454217389,6.27743044877007,0.0373141448823792,2.557,27.11,28.45,1.929225091,0.916451133,57443245,0
1015,E4_0.jpg,1.2968057755700804,6.536186176902823,0.0290780166969485,1.947,842.407,7.6,2.707654161,0.92966019,37133939,0
1016,E4_1.jpg,1.2060873831379852,6.5269654937432655,0.0296393352561421,1.894,655.975,8.421,2.017794814,0.929359642,28177735,0
1017,E4_2.jpg,1.2154156058149366,6.237710368944763,0.0249981645737864,2.047,438.881,10.472,2.968166501,0.930720026,38837172,0
1018,E4_3.jpg,1.2815274005790769,6.086923213640051,0.0235811877258026,2.067,443.217,10.238,2.760477199,0.936375004,50862620,0
1019,E4_4.jpg,1.300072961747491,6.056553408553657,0.0217505069535763,1.985,597.164,8.67,3.103314607,0.940961207,54823857,0
1020,A10 (1)_0.jpg,1.3774598546681156,5.9213365692010695,0.0198687698548,2.198,43.98,24.973,1.531960676,0.952090367,60032560,0
1021,A10 (1)_1.jpg,1.4075925640137996,5.442348689869179,0.0158774148796642,2.28,38.977,26.226,1.787438645,0.950551933,79020486,0
1022,A10 (1)_2.jpg,1.363164018730194,5.725078902217514,0.0184552676404344,2.195,58.833,23.385,1.706219323,0.946987933,67278996,0
1023,A10 (1)_3.jpg,1.4376173831393542,5.455741519340648,0.0174054321586141,2.283,39.807,26.273,1.731611392,0.953656579,70615817,0
1024,A10 (1)_4.jpg,1.406568153672662,5.896079348223693,0.0190656437849713,2.213,45.955,24.745,1.557716137,0.953685528,61946468,0
1025,A7 (1)_0.jpg,1.4766890316075354,6.698246393773528,0.0477515245232806,2.231,153.484,16.77,3.115704672,0.906154791,37056179,0
1026,A7 (1)_1.jpg,1.4867965369137623,6.600576099329478,0.0443064848906306,2.238,182.81,15.837,2.327893628,0.912362858,44865569,0
1027,A7 (1)_2.jpg,1.4669409886590334,5.87148332320603,0.0355006723633525,2.263,177.495,15.702,2.476434322,0.918891712,63370928,0
1028,A7 (1)_3.jpg,1.463523841680744,6.387847684338673,0.0430536842500633,2.271,166.995,16.554,2.695851802,0.910354925,48344584,0
1029,A7 (1)_4.jpg,1.4503223997676629,5.5606842000879535,0.0321540544251641,2.294,135.199,17.485,2.460781355,0.919832917,70402759,0
1030,A3 (1)_0.jpg,1.5510634175995444,6.205794257366985,0.0271856801622689,2.276,95.214,17.037,2.369753097,0.908179351,51872673,0
1031,A3 (1)_1.jpg,1.5609096270554232,6.23306061474187,0.0292054138632526,2.252,100.695,16.574,2.39392171,0.914542413,49180596,0
1032,A3 (1)_2.jpg,1.5482668438238176,6.314516417460247,0.0276728976434268,2.264,97.833,16.989,2.534819175,0.909863748,51081110,0
1033,A3 (1)_3.jpg,1.5673138732173375,6.735960842041425,0.0438650173442597,2.348,66.198,19.732,2.589089382,0.903319576,37548312,0
1034,A3 (1)_4.jpg,1.5726366793408113,6.685471024264926,0.0301359681289098,2.242,101.101,16.537,2.525723918,0.906496717,44268538,0
1035,A4 (1)_0.jpg,1.4962176958012103,6.025366030127825,0.0210853445183901,2.179,74.886,21.522,2.173464915,0.922529129,55035899,0
1036,A4 (1)_1.jpg,1.56124760816839,6.691341662142502,0.0278646797632031,2.014,109.54,18.25,2.304397475,0.914522361,32697603,0
1037,A4 (1)_2.jpg,1.5330886030434476,5.867065641541348,0.0187176975842841,2.134,91.745,19.608,2.147317183,0.92163977,64048142,0
1038,A4 (1)_3.jpg,1.5223864599878998,6.196601191239967,0.0234978165324731,2.081,159.586,15.971,2.186665875,0.928009371,52689883,0
1039,A4 (1)_4.jpg,1.474406867425399,5.656800263778033,0.0179533148118694,2.258,40.184,25.91,2.215882655,0.925021073,62299172,0
1040,B5_0.jpg,1.5148485289072031,6.668162432903584,0.0280700648196292,2.204,82.337,20.76,1.757074825,0.907031816,46949253,0
1041,B5_1.jpg,1.476761181375139,6.828080581572932,0.0308929422074784,2.054,104.606,18.511,2.152927584,0.904176594,33534836,0
1042,B5_2.jpg,1.4858383887971582,6.44130626086282,0.0260495169136118,2.288,49.106,24.737,1.960655764,0.904110696,52903110,0
1043,B5_3.jpg,1.500251155976062,6.489589854070457,0.0254306310915551,2.305,47.904,25.443,1.832602381,0.906365712,53493181,0
1044,B5_4.jpg,1.5190582167636528,6.7834975561304685,0.0298416218095873,2.22,73.211,21.709,1.866030668,0.903396308,45057213,0
1045,C1 (1)_0.jpg,1.4828499579111245,6.00787806620853,0.0180938285854128,2.223,176.765,15.5,1.529706605,0.951563504,65354388,0
1046,C1 (1)_1.jpg,1.470827764755405,6.688703625908303,0.0253686843151047,2.117,212.091,13.929,1.46639891,0.947058813,40911605,0
1047,C1 (1)_2.jpg,1.4439573355035782,6.008057034158243,0.0194169530043191,2.28,146.673,17.447,1.535398105,0.951254956,66371654,0
1048,C1 (1)_3.jpg,1.4703732181661695,6.546747499593216,0.0225189238060074,2.152,176.497,15.101,1.545639569,0.947427889,46769175,0
1049,C1 (1)_4.jpg,1.4053219519262623,6.512602675094147,0.0219070375910318,2.097,196.173,14.453,1.575786725,0.952565988,45574771,0
1050,A6 (1)_0.jpg,1.4926290967872389,6.296087432572432,0.0270127357870262,2.193,69.982,21.775,2.344640977,0.907330343,50799943,0
1051,A6 (1)_1.jpg,1.475823638303145,5.606249584592889,0.023411950965618,2.259,87.885,20.688,1.989727004,0.913572556,64778711,0
1052,A6 (1)_2.jpg,1.5100666076737776,6.660074390658858,0.0302317426652936,2.178,68.492,21.97,2.566969191,0.90583616,38747321,0
1053,A6 (1)_3.jpg,1.4636223662681025,6.5093605620498325,0.0290506831183762,2.097,72.069,21.519,2.235954369,0.902644678,42281462,0
1054,A6 (1)_4.jpg,1.4626395806158652,5.719744210955554,0.0226249841062502,2.202,76.342,21.05,2.435565915,0.91033476,65687932,0
1055,B7_0.jpg,1.473705522981157,5.913636818106635,0.0309032673394667,2.341,112.579,19.913,1.505796568,0.917882351,66703562,0
1056,B7_1.jpg,1.5075387994492533,6.085511687585327,0.0335272355608376,2.275,134.857,18.182,1.697595643,0.918203847,60600724,0
1057,B7_2.jpg,1.4616071106599522,6.160131720523547,0.0345586785866382,2.153,163.075,16.496,1.620629173,0.904289623,52180466,0
1058,B7_3.jpg,1.471407337791106,5.661626305960405,0.0286785374300359,2.315,105.382,19.5,1.446021293,0.914274289,71132143,0
1059,B7_4.jpg,1.4977823312350491,6.097932472567826,0.0341315280969421,2.257,140.98,18.028,1.615053429,0.924245072,59192205,0
